sentence_id,filename,sentence,multiple_words,token_info,UD_depd,Special Case
31166,sastre12,so entonces she kept telling the guy .,0,"[[1, 'so', 'eng'], [2, 'entonces', 'spa'], [3, 'she', 'eng'], [4, 'kept', 'eng'], [5, 'telling', 'eng'], [6, 'the', 'eng'], [7, 'guy', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'so', 'LEMMA': 'so', 'UPOS': 'CCONJ', 'HEAD ID': 5, 'HEAD': 'telling', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'entonces', 'LEMMA': 'entonces', 'UPOS': 'ADV', 'HEAD ID': 5, 'HEAD': 'telling', 'DEPREL': 'advmod'}, {'ID': 3, 'FORM': 'she', 'LEMMA': 'she', 'UPOS': 'PRON', 'HEAD ID': 5, 'HEAD': 'telling', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'kept', 'LEMMA': 'keep', 'UPOS': 'AUX', 'HEAD ID': 5, 'HEAD': 'telling', 'DEPREL': 'aux'}, {'ID': 5, 'FORM': 'telling', 'LEMMA': 'tell', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 6, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'guy', 'DEPREL': 'det'}, {'ID': 7, 'FORM': 'guy', 'LEMMA': 'guy', 'UPOS': 'NOUN', 'HEAD ID': 5, 'HEAD': 'telling', 'DEPREL': 'obj'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 5, 'HEAD': 'telling', 'DEPREL': 'punct'}]",0
31197,sastre12,so she ella tenía una cara pobrecita !,1,"[[1, 'so', 'eng'], [2, 'she', 'eng'], [3, 'ella', 'spa'], [4, 'tenía', 'spa'], [5, 'una', 'spa'], [6, 'cara', 'spa'], [7, 'pobrecita', 'spa'], [8, '!', '0']]","[{'ID': 1, 'FORM': 'so', 'LEMMA': 'so', 'UPOS': 'CCONJ', 'HEAD ID': 4, 'HEAD': 'tenía', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'she', 'LEMMA': 'she', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'tenía', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'ella', 'LEMMA': 'ella', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'tenía', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'tenía', 'LEMMA': 'tener', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': 'una', 'LEMMA': 'uno', 'UPOS': 'DET', 'HEAD ID': 6, 'HEAD': 'cara', 'DEPREL': 'det'}, {'ID': 6, 'FORM': 'cara', 'LEMMA': 'cara', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'tenía', 'DEPREL': 'obj'}, {'ID': 7, 'FORM': 'pobrecita', 'LEMMA': 'pobrecito', 'UPOS': 'ADJ', 'HEAD ID': 6, 'HEAD': 'cara', 'DEPREL': 'amod'}, {'ID': 8, 'FORM': '!', 'LEMMA': '!', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'tenía', 'DEPREL': 'punct'}]",0
31202,sastre12,pero con todo y eso I can still when you ask I could still feel it a little bit .,1,"[[1, 'pero', 'spa'], [2, 'con', 'spa'], [3, 'todo', 'spa'], [4, 'y', 'spa'], [5, 'eso', 'spa'], [6, 'I', 'eng'], [7, 'can', 'eng'], [8, 'still', 'eng'], [9, 'when', 'eng'], [10, 'you', 'eng'], [11, 'ask', 'eng'], [12, 'I', 'eng'], [13, 'could', 'eng'], [14, 'still', 'eng'], [15, 'feel', 'eng'], [16, 'it', 'eng'], [17, 'a', 'eng'], [18, 'little', 'eng'], [19, 'bit', 'eng'], [20, '.', '0']]","[{'ID': 1, 'FORM': 'pero', 'LEMMA': 'pero', 'UPOS': 'CCONJ', 'HEAD ID': 7, 'HEAD': 'can', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'con', 'LEMMA': 'con', 'UPOS': 'ADP', 'HEAD ID': 3, 'HEAD': 'todo', 'DEPREL': 'case'}, {'ID': 3, 'FORM': 'todo', 'LEMMA': 'todo', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'y', 'DEPREL': 'nmod'}, {'ID': 4, 'FORM': 'y', 'LEMMA': 'y', 'UPOS': 'CCONJ', 'HEAD ID': 7, 'HEAD': 'can', 'DEPREL': 'fixed'}, {'ID': 5, 'FORM': 'eso', 'LEMMA': 'eso', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'y', 'DEPREL': 'conj'}, {'ID': 6, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'can', 'DEPREL': 'nsubj'}, {'ID': 7, 'FORM': 'can', 'LEMMA': 'can', 'UPOS': 'AUX', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 8, 'FORM': 'still', 'LEMMA': 'still', 'UPOS': 'ADV', 'HEAD ID': 15, 'HEAD': 'feel', 'DEPREL': 'advmod'}, {'ID': 9, 'FORM': 'when', 'LEMMA': 'when', 'UPOS': 'SCONJ', 'HEAD ID': 11, 'HEAD': 'ask', 'DEPREL': 'mark'}, {'ID': 10, 'FORM': 'you', 'LEMMA': 'you', 'UPOS': 'PRON', 'HEAD ID': 11, 'HEAD': 'ask', 'DEPREL': 'nsubj'}, {'ID': 11, 'FORM': 'ask', 'LEMMA': 'ask', 'UPOS': 'VERB', 'HEAD ID': 7, 'HEAD': 'can', 'DEPREL': 'advcl'}, {'ID': 12, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 13, 'HEAD': 'could', 'DEPREL': 'nsubj'}, {'ID': 13, 'FORM': 'could', 'LEMMA': 'can', 'UPOS': 'AUX', 'HEAD ID': 11, 'HEAD': 'ask', 'DEPREL': 'conj'}, {'ID': 14, 'FORM': 'still', 'LEMMA': 'still', 'UPOS': 'ADV', 'HEAD ID': 15, 'HEAD': 'feel', 'DEPREL': 'advmod'}, {'ID': 15, 'FORM': 'feel', 'LEMMA': 'feel', 'UPOS': 'VERB', 'HEAD ID': 13, 'HEAD': 'could', 'DEPREL': 'xcomp'}, {'ID': 16, 'FORM': 'it', 'LEMMA': 'it', 'UPOS': 'PRON', 'HEAD ID': 15, 'HEAD': 'feel', 'DEPREL': 'obj'}, {'ID': 17, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'DET', 'HEAD ID': 19, 'HEAD': 'bit', 'DEPREL': 'det'}, {'ID': 18, 'FORM': 'little', 'LEMMA': 'little', 'UPOS': 'ADJ', 'HEAD ID': 19, 'HEAD': 'bit', 'DEPREL': 'amod'}, {'ID': 19, 'FORM': 'bit', 'LEMMA': 'bit', 'UPOS': 'NOUN', 'HEAD ID': 15, 'HEAD': 'feel', 'DEPREL': 'obl'}, {'ID': 20, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 7, 'HEAD': 'can', 'DEPREL': 'punct'}]",0
31207,sastre12,and I got era hoy chickpeas um sopa de garbanzos .,1,"[[1, 'and', 'eng'], [2, 'I', 'eng'], [3, 'got', 'eng'], [4, 'era', 'spa'], [5, 'hoy', 'spa'], [6, 'chickpeas', 'eng'], [7, 'um', 'eng'], [8, 'sopa', 'spa'], [9, 'de', 'spa'], [10, 'garbanzos', 'spa'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'and', 'LEMMA': 'and', 'UPOS': 'CCONJ', 'HEAD ID': 3, 'HEAD': 'got', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'got', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'got', 'LEMMA': 'get', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'era', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 3, 'HEAD': 'got', 'DEPREL': 'parataxis'}, {'ID': 5, 'FORM': 'hoy', 'LEMMA': 'hoy', 'UPOS': 'ADV', 'HEAD ID': 4, 'HEAD': 'era', 'DEPREL': 'advmod'}, {'ID': 6, 'FORM': 'chickpeas', 'LEMMA': 'chickpea', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'got', 'DEPREL': 'obj'}, {'ID': 7, 'FORM': 'um', 'LEMMA': 'um', 'UPOS': 'other', 'HEAD ID': 3, 'HEAD': 'got', 'DEPREL': 'discourse'}, {'ID': 8, 'FORM': 'sopa', 'LEMMA': 'sopa', 'UPOS': 'NOUN', 'HEAD ID': 6, 'HEAD': 'chickpeas', 'DEPREL': 'appos'}, {'ID': 9, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 10, 'HEAD': 'garbanzos', 'DEPREL': 'case'}, {'ID': 10, 'FORM': 'garbanzos', 'LEMMA': 'garbanzo', 'UPOS': 'NOUN', 'HEAD ID': 8, 'HEAD': 'sopa', 'DEPREL': 'nmod'}, {'ID': 11, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'got', 'DEPREL': 'punct'}]",0
31211,sastre12,yeah yeah I know yeah la sopa de garbanzos .,1,"[[1, 'yeah', 'eng'], [2, 'yeah', 'eng'], [3, 'I', 'eng'], [4, 'know', 'eng'], [5, 'yeah', 'eng'], [6, 'la', 'spa'], [7, 'sopa', 'spa'], [8, 'de', 'spa'], [9, 'garbanzos', 'spa'], [10, '.', '0']]","[{'ID': 1, 'FORM': 'yeah', 'LEMMA': 'yeah', 'UPOS': 'INTJ', 'HEAD ID': 4, 'HEAD': 'know', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'yeah', 'LEMMA': 'yeah', 'UPOS': 'INTJ', 'HEAD ID': 4, 'HEAD': 'know', 'DEPREL': 'discourse'}, {'ID': 3, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'know', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'know', 'LEMMA': 'know', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': 'yeah', 'LEMMA': 'yeah', 'UPOS': 'INTJ', 'HEAD ID': 4, 'HEAD': 'know', 'DEPREL': 'discourse'}, {'ID': 6, 'FORM': 'la', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'sopa', 'DEPREL': 'det'}, {'ID': 7, 'FORM': 'sopa', 'LEMMA': 'sopa', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'know', 'DEPREL': 'obj'}, {'ID': 8, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 9, 'HEAD': 'garbanzos', 'DEPREL': 'case'}, {'ID': 9, 'FORM': 'garbanzos', 'LEMMA': 'garbanzo', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': 'sopa', 'DEPREL': 'nmod'}, {'ID': 10, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'know', 'DEPREL': 'punct'}]",1
31216,sastre12,and I ordered café con leche with no sugar .,1,"[[1, 'and', 'eng'], [2, 'I', 'eng'], [3, 'ordered', 'eng'], [4, 'café', 'spa'], [5, 'con', 'spa'], [6, 'leche', 'spa'], [7, 'with', 'eng'], [8, 'no', 'eng'], [9, 'sugar', 'eng'], [10, '.', '0']]","[{'ID': 1, 'FORM': 'and', 'LEMMA': 'and', 'UPOS': 'CCONJ', 'HEAD ID': 3, 'HEAD': 'ordered', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'ordered', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'ordered', 'LEMMA': 'order', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'café', 'LEMMA': 'café', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'ordered', 'DEPREL': 'obj'}, {'ID': 5, 'FORM': 'con', 'LEMMA': 'con', 'UPOS': 'ADP', 'HEAD ID': 6, 'HEAD': 'leche', 'DEPREL': 'case'}, {'ID': 6, 'FORM': 'leche', 'LEMMA': 'leche', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'café', 'DEPREL': 'nmod'}, {'ID': 7, 'FORM': 'with', 'LEMMA': 'with', 'UPOS': 'ADP', 'HEAD ID': 9, 'HEAD': 'sugar', 'DEPREL': 'case'}, {'ID': 8, 'FORM': 'no', 'LEMMA': 'no', 'UPOS': 'DET', 'HEAD ID': 9, 'HEAD': 'sugar', 'DEPREL': 'det'}, {'ID': 9, 'FORM': 'sugar', 'LEMMA': 'sugar', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'café', 'DEPREL': 'nmod'}, {'ID': 10, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'ordered', 'DEPREL': 'punct'}]",0
31218,sastre12,entonces I kept putting off taking aspirins .,0,"[[1, 'entonces', 'spa'], [2, 'I', 'eng'], [3, 'kept', 'eng'], [4, 'putting', 'eng'], [5, 'off', 'eng'], [6, 'taking', 'eng'], [7, 'aspirins', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'entonces', 'LEMMA': 'entonces', 'UPOS': 'ADV', 'HEAD ID': 3, 'HEAD': 'kept', 'DEPREL': 'advmod'}, {'ID': 2, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'kept', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'kept', 'LEMMA': 'keep', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'putting', 'LEMMA': 'put', 'UPOS': 'VERB', 'HEAD ID': 3, 'HEAD': 'kept', 'DEPREL': 'xcomp'}, {'ID': 5, 'FORM': 'off', 'LEMMA': 'off', 'UPOS': 'PART', 'HEAD ID': 4, 'HEAD': 'putting', 'DEPREL': 'compound:prt'}, {'ID': 6, 'FORM': 'taking', 'LEMMA': 'take', 'UPOS': 'VERB', 'HEAD ID': 4, 'HEAD': 'putting', 'DEPREL': 'xcomp'}, {'ID': 7, 'FORM': 'aspirins', 'LEMMA': 'aspirin', 'UPOS': 'NOUN', 'HEAD ID': 6, 'HEAD': 'taking', 'DEPREL': 'obj'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'kept', 'DEPREL': 'punct'}]",0
31222,sastre12,and que le tuvieron que le tuvieron .,0,"[[1, 'and', 'eng'], [2, 'que', 'spa'], [3, 'le', 'spa'], [4, 'tuvieron', 'spa'], [5, 'que', 'spa'], [6, 'le', 'spa'], [7, 'tuvieron', 'spa'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'and', 'LEMMA': 'and', 'UPOS': 'CCONJ', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'mark'}, {'ID': 3, 'FORM': 'le', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'iobj'}, {'ID': 4, 'FORM': 'tuvieron', 'LEMMA': 'tener', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'mark'}, {'ID': 6, 'FORM': 'le', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'iobj'}, {'ID': 7, 'FORM': 'tuvieron', 'LEMMA': 'tener', 'UPOS': 'VERB', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'conj'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 7, 'HEAD': 'tuvieron', 'DEPREL': 'punct'}]",0
31233,sastre12,cogí el spray .,0,"[[1, 'cogí', 'spa'], [2, 'el', 'spa'], [3, 'spray', 'eng'], [4, '.', '0']]","[{'ID': 1, 'FORM': 'cogí', 'LEMMA': 'coger', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 2, 'FORM': 'el', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 3, 'HEAD': 'spray', 'DEPREL': 'det'}, {'ID': 3, 'FORM': 'spray', 'LEMMA': 'spray', 'UPOS': 'NOUN', 'HEAD ID': 1, 'HEAD': 'cogí', 'DEPREL': 'obj'}, {'ID': 4, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 1, 'HEAD': 'cogí', 'DEPREL': 'punct'}]",0
31243,sastre12,I mean ella la pobre she's not a bad person .,1,"[[1, 'I', 'eng'], [2, 'mean', 'eng'], [3, 'ella', 'spa'], [4, 'la', 'spa'], [5, 'pobre', 'spa'], [6, ""she's"", 'eng'], [7, 'not', 'eng'], [8, 'a', 'eng'], [9, 'bad', 'eng'], [10, 'person', 'eng'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 2, 'HEAD': 'mean', 'DEPREL': 'nsubj'}, {'ID': 2, 'FORM': 'mean', 'LEMMA': 'mean', 'UPOS': 'VERB', 'HEAD ID': 6, 'HEAD': 'she', 'DEPREL': 'parataxis'}, {'ID': 3, 'FORM': 'ella', 'LEMMA': 'ella', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'she', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'la', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 5, 'HEAD': 'pobre', 'DEPREL': 'det'}, {'ID': 5, 'FORM': 'pobre', 'LEMMA': 'pobre', 'UPOS': 'ADJ', 'HEAD ID': 3, 'HEAD': 'ella', 'DEPREL': 'amod'}, {'ID': 6, 'FORM': 'she', 'LEMMA': 'she', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': ""'s"", 'DEPREL': 'nsubj'}, {'ID': 7, 'FORM': ""'s"", 'LEMMA': 'be', 'UPOS': 'AUX', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 8, 'FORM': 'not', 'LEMMA': 'not', 'UPOS': 'PART', 'HEAD ID': 7, 'HEAD': ""'s"", 'DEPREL': 'advmod'}, {'ID': 9, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'DET', 'HEAD ID': 11, 'HEAD': 'person', 'DEPREL': 'det'}, {'ID': 10, 'FORM': 'bad', 'LEMMA': 'bad', 'UPOS': 'ADJ', 'HEAD ID': 11, 'HEAD': 'person', 'DEPREL': 'amod'}, {'ID': 11, 'FORM': 'person', 'LEMMA': 'person', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': ""'s"", 'DEPREL': 'attr'}]",0
31245,sastre12,you've gotta run in the other direction como dice Mia .,1,"[[1, ""you've"", 'eng'], [2, 'gotta', 'eng'], [3, 'run', 'eng'], [4, 'in', 'eng'], [5, 'the', 'eng'], [6, 'other', 'eng'], [7, 'direction', 'eng'], [8, 'como', 'spa'], [9, 'dice', 'spa'], [10, 'Mia', 'spa'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'you', 'LEMMA': 'you', 'UPOS': 'PRON', 'HEAD ID': 2, 'HEAD': 'gotta', 'DEPREL': 'nsubj'}, {'ID': 1, 'FORM': ""'ve"", 'LEMMA': 'have', 'UPOS': 'AUX', 'HEAD ID': 2, 'HEAD': 'gotta', 'DEPREL': 'aux'}, {'ID': 2, 'FORM': 'gotta', 'LEMMA': 'got to', 'UPOS': 'AUX', 'HEAD ID': 3, 'HEAD': 'run', 'DEPREL': 'aux'}, {'ID': 3, 'FORM': 'run', 'LEMMA': 'run', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'in', 'LEMMA': 'in', 'UPOS': 'ADP', 'HEAD ID': 7, 'HEAD': 'direction', 'DEPREL': 'case'}, {'ID': 5, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'direction', 'DEPREL': 'det'}, {'ID': 6, 'FORM': 'other', 'LEMMA': 'other', 'UPOS': 'ADJ', 'HEAD ID': 7, 'HEAD': 'direction', 'DEPREL': 'amod'}, {'ID': 7, 'FORM': 'direction', 'LEMMA': 'direction', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'run', 'DEPREL': 'obl'}, {'ID': 8, 'FORM': 'como', 'LEMMA': 'como', 'UPOS': 'SCONJ', 'HEAD ID': 3, 'HEAD': 'run', 'DEPREL': 'mark'}, {'ID': 9, 'FORM': 'dice', 'LEMMA': 'decir', 'UPOS': 'VERB', 'HEAD ID': 8, 'HEAD': 'como', 'DEPREL': 'advcl'}, {'ID': 10, 'FORM': 'Mia', 'LEMMA': 'Mia', 'UPOS': 'PROPN', 'HEAD ID': 9, 'HEAD': 'dice', 'DEPREL': 'nsubj'}, {'ID': 11, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'run', 'DEPREL': 'punct'}]",0
31280,sastre12,y entonces I laughed .,1,"[[1, 'y', 'spa'], [2, 'entonces', 'spa'], [3, 'I', 'eng'], [4, 'laughed', 'eng'], [5, '.', '0']]","[{'ID': 1, 'FORM': 'y', 'LEMMA': 'y', 'UPOS': 'CCONJ', 'HEAD ID': 4, 'HEAD': 'laughed', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'entonces', 'LEMMA': 'entonces', 'UPOS': 'ADV', 'HEAD ID': 4, 'HEAD': 'laughed', 'DEPREL': 'advmod'}, {'ID': 3, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'laughed', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'laughed', 'LEMMA': 'laugh', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'laughed', 'DEPREL': 'punct'}]",0
31345,sastre12,que I had to get up and go .,0,"[[1, 'que', 'spa'], [2, 'I', 'eng'], [3, 'had', 'eng'], [4, 'to', 'eng'], [5, 'get', 'eng'], [6, 'up', 'eng'], [7, 'and', 'eng'], [8, 'go', 'eng'], [9, '.', '0']]","[{'ID': 1, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'mark'}, {'ID': 2, 'FORM': 'I', 'LEMMA': 'I', 'UPOS': 'PRON', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'had', 'LEMMA': 'have', 'UPOS': 'AUX', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'aux'}, {'ID': 4, 'FORM': 'to', 'LEMMA': 'to', 'UPOS': 'PART', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'mark'}, {'ID': 5, 'FORM': 'get', 'LEMMA': 'get', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 6, 'FORM': 'up', 'LEMMA': 'up', 'UPOS': 'PART', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'compound:prt'}, {'ID': 7, 'FORM': 'and', 'LEMMA': 'and', 'UPOS': 'CCONJ', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'cc'}, {'ID': 8, 'FORM': 'go', 'LEMMA': 'go', 'UPOS': 'VERB', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'conj'}, {'ID': 9, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 5, 'HEAD': 'get', 'DEPREL': 'punct'}]",0
31350,sastre12,esto did Trevor did you get the invitation ?,0,"[[1, 'esto', 'spa'], [2, 'did', 'eng'], [3, 'Trevor', 'eng&spa'], [4, 'did', 'eng'], [5, 'you', 'eng'], [6, 'get', 'eng'], [7, 'the', 'eng'], [8, 'invitation', 'eng'], [9, '?', '0']]","[{'ID': 1, 'FORM': 'esto', 'LEMMA': 'esto', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'did', 'LEMMA': 'do', 'UPOS': 'AUX', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'aux'}, {'ID': 3, 'FORM': 'Trevor', 'LEMMA': 'Trevor', 'UPOS': 'PROPN', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'did', 'LEMMA': 'do', 'UPOS': 'AUX', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'aux'}, {'ID': 5, 'FORM': 'you', 'LEMMA': 'you', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'nsubj'}, {'ID': 6, 'FORM': 'get', 'LEMMA': 'get', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 7, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': 8, 'HEAD': 'invitation', 'DEPREL': 'det'}, {'ID': 8, 'FORM': 'invitation', 'LEMMA': 'invitation', 'UPOS': 'NOUN', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'obj'}, {'ID': 9, 'FORM': '?', 'LEMMA': '?', 'UPOS': 'PUNCT', 'HEAD ID': 6, 'HEAD': 'get', 'DEPREL': 'punct'}]",0
